time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-11-14T01:48:30.810Z,36.88,3.935,10,4.4,m,61,250.2,,0.79,us,usp000d8dd,2014-11-07T01:24:00.299Z,"4 km SSE of Dellys, Algeria",earthquake,,,,,reviewed,us,mdd
2004-10-25T16:16:20.980Z,36.26,3.844,0,4.2,m,24,247.8,,,us,usp000d724,2014-11-07T01:23:49.096Z,"13 km SSW of Bouïra, Algeria",earthquake,,,,,reviewed,mdd,mdd
2004-10-24T22:55:04.780Z,36.866,-11.167,0,4.4,m,53,283.4,,,us,usp000d70m,2014-11-07T01:23:48.826Z,"198 km W of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2004-10-20T19:22:19.700Z,37.017,3.174,10,4,m,34,209.2,,,us,usp000d6rh,2014-11-07T01:23:47.377Z,"26 km NNW of Aïn Taya, Algeria",earthquake,,,,,reviewed,ldg,mdd
2004-10-19T02:05:53.170Z,36.879,-9.479,22,4.1,m,10,270.2,,,us,usp000d6n0,2014-11-07T01:23:47.031Z,"49 km WSW of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2004-10-10T08:13:59.610Z,35.11,-4.094,10,4.5,mb,39,254.3,,0.86,us,usp000d64e,2014-11-07T01:23:44.159Z,"18 km SW of Tirhanimîne, Morocco",earthquake,,,,1,reviewed,us,us
2004-10-10T08:08:58.680Z,35.418,-11.465,24.3,4.5,m,11,311.3,,,us,usp000d64d,2014-11-07T01:23:44.157Z,"287 km SW of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2004-10-07T06:16:29.200Z,42.83,-1.45,5,4.1,ml,93,66.3,,,us,usp000d5xt,2014-11-07T01:23:42.975Z,"3 km NNE of Lizoáin, Spain",earthquake,,,,,reviewed,str,str
2004-10-04T12:27:56.430Z,36.844,-11.455,10,4.6,m,46,128.2,,0.72,us,usp000d5rk,2014-11-07T01:23:41.825Z,"224 km W of Sagres, Portugal",earthquake,,,,,reviewed,us,mdd
2004-09-30T13:09:05.990Z,42.867,-1.531,2.3,4.3,mb,172,26.7,,1.31,us,usp000d5dr,2014-11-07T01:23:35.488Z,"6 km NE of Huarte-Uharte, Spain",earthquake,,5,,6,reviewed,us,us
2004-09-27T05:53:46.810Z,36.828,-12.215,0,4.1,m,15,293.5,,,us,usp000d54t,2014-11-07T01:23:33.847Z,"292 km W of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2004-09-24T02:21:14.170Z,36.729,3.145,0,4,m,7,286,,,us,usp000d4yh,2014-11-07T01:23:33.103Z,"3 km W of Bab Ezzouar, Algeria",earthquake,,,,,reviewed,mdd,mdd
2004-09-23T09:58:05.700Z,42.34,2.147,4,4,ml,108,70.4,,,us,usp000d4wu,2014-11-07T01:23:32.832Z,"4 km NNW of Ribes de Freser, Spain",earthquake,,,,,reviewed,mrb,ldg
2004-09-21T15:48:04.800Z,42.3,2.46,2,4.5,mb,244,56.1,,,us,usp000d4t5,2014-11-07T01:23:32.243Z,"7 km E of Camprodon, Spain",earthquake,,,,8,reviewed,csem,us
2004-09-18T12:55:07.500Z,42.847,-1.424,5.5,4,ml,29,65.4,,,us,usp000d4jc,2014-11-07T01:23:30.595Z,"6 km NNE of Lizoáin, Spain",earthquake,,,,,reviewed,mdd,ldg
2004-09-18T12:52:16.470Z,42.875,-1.516,1,4.7,mwc,289,15.8,,1.39,us,usp000d4jb,2016-11-10T00:46:13.522Z,"7 km NE of Huarte-Uharte, Spain",earthquake,,4.4,,,reviewed,us,hrv
2004-09-13T13:33:56.160Z,36.67,2.363,0,4,m,11,282.4,,,us,usp000d471,2014-11-07T01:23:28.848Z,"11 km NW of Tipasa, Algeria",earthquake,,,,,reviewed,mdd,mdd
2004-08-28T14:28:00.220Z,36.616,3.055,10,4,m,7,286.7,,0.3,us,usp000d30r,2014-11-07T01:23:16.646Z,"3 km WNW of Sidi Moussa, Algeria",earthquake,,,,,reviewed,us,mdd
2004-08-14T01:55:42.380Z,34.866,-3.887,0,4.5,mb,43,263.1,,,us,usp000d23t,2014-11-07T01:23:12.434Z,"26 km S of Bni Bouayach, Morocco",earthquake,,,,4,reviewed,mdd,us
2004-08-10T16:22:14.030Z,36.792,-7.115,57.5,4,m,30,234.5,,,us,usp000d1wp,2014-11-07T01:23:10.868Z,"45 km SSW of Punta Umbría, Spain",earthquake,,,,,reviewed,mdd,mdd
2004-08-07T02:50:20.550Z,35.156,-4.052,0,4.2,m,38,261.5,,,us,usp000d1np,2014-11-07T01:23:09.724Z,"12 km SW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-08-03T17:19:22.440Z,36.399,-7.821,0,4,m,31,265.8,,,us,usp000d1d8,2014-11-07T01:23:08.108Z,"69 km S of Faro, Portugal",earthquake,,,,,reviewed,mdd,mdd
2004-07-28T22:42:09.000Z,36.525,-5.166,41.4,4.3,m,50,185.2,,,us,usp000d11a,2014-11-07T01:23:01.188Z,"6 km SE of Jubrique, Spain",earthquake,,,,,reviewed,mdd,mdd
2004-07-13T23:51:24.020Z,36.897,-12.176,0,4.4,m,37,297.7,,,us,usp000d04d,2014-11-07T01:22:53.777Z,"288 km W of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2004-07-10T18:01:39.550Z,34.838,-4.115,34.2,4,m,12,287.9,,,us,usp000czxj,2014-11-07T01:22:52.864Z,"21 km ESE of Targuist, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-07-10T17:57:16.300Z,35.161,-4.065,0,4.4,m,53,227.4,,,us,usp000czxh,2014-11-07T01:22:52.858Z,"13 km SW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-07-10T02:40:00.340Z,36.655,3.663,0,4,m,7,289.7,,,us,usp000czvy,2014-11-07T01:22:52.594Z,"3 km NW of Chabet el Ameur, Algeria",earthquake,,,,,reviewed,mdd,mdd
2004-07-09T16:26:53.190Z,36.197,3.869,10,4.4,m,53,244.4,,0.76,us,usp000czv1,2014-11-07T01:22:52.456Z,"16 km ENE of Sour el Ghozlane, Algeria",earthquake,,,,,reviewed,us,mdd
2004-07-02T15:43:01.610Z,36.961,-10.421,10,4.4,m,36,277.3,,0.57,us,usp000czdz,2014-11-07T01:22:49.353Z,"131 km W of Sagres, Portugal",earthquake,,,,,reviewed,us,mdd
2004-06-26T09:19:29.950Z,36.741,-7.218,17.6,4,m,11,261.9,,,us,usp000cyup,2014-11-07T01:22:41.657Z,"51 km S of Islantilla, Spain",earthquake,,,,,reviewed,mdd,mdd
2004-06-23T20:27:17.050Z,36.505,4.475,10,4,ml,52,136.7,,0.81,us,usp000cykp,2014-11-07T01:22:40.771Z,"5 km NNW of Ighram, Algeria",earthquake,,,,,reviewed,us,alg
2004-06-20T22:47:05.410Z,34.936,-3.876,3.9,4.1,mb,111,144.8,,,us,usp000cyc8,2014-11-07T01:22:39.682Z,"19 km S of Bni Bouayach, Morocco",earthquake,,,,7,reviewed,mdd,us
2004-06-20T03:01:08.420Z,35.593,-10.262,10,4.6,m,67,146.9,,0.76,us,usp000cya4,2014-11-07T01:22:39.193Z,"196 km SW of Sagres, Portugal",earthquake,,,,,reviewed,us,mdd
2004-06-15T12:00:05.850Z,35.157,-3.971,0,4.1,m,29,261,,,us,usp000cxyp,2014-11-07T01:22:38.001Z,"8 km S of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-06-12T17:13:05.050Z,36.124,2.795,10,4.4,ml,40,168.6,,1.16,us,usp000cxss,2014-11-07T01:22:37.212Z,"10 km W of Berrouaghia, Algeria",earthquake,,,,,reviewed,us,alg
2004-06-07T15:39:36.100Z,34.779,-9.601,10,4.2,m,13,300.8,,0.61,us,usp000cxby,2014-11-07T01:22:34.859Z,"196 km NNW of El Jadid, Morocco",earthquake,,,,,reviewed,us,mdd
2004-06-01T16:50:18.830Z,42.269,2.237,4.8,4.2,ml,80,94.2,,,us,usp000cwuv,2014-11-07T01:22:29.819Z,"5 km NW of Sant Joan de les Abadesses, Spain",earthquake,,,,,reviewed,mdd,ldg
2004-06-01T16:49:55.200Z,39.209,6.504,10,4.4,ml,82,46.9,,1.09,us,usp000cwuu,2014-11-07T01:22:29.794Z,"155 km W of Carloforte, Italy",earthquake,,,,,reviewed,us,ldg
2004-05-23T00:29:45.030Z,35.157,-4.015,0,4.4,m,44,261.2,,,us,usp000cvy0,2014-11-07T01:22:23.058Z,"10 km SSW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-05-21T12:58:05.430Z,35.083,-3.99,0,4,m,33,228.6,,,us,usp000cvsj,2014-11-07T01:22:22.060Z,"13 km W of Bni Bouayach, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-05-14T00:30:35.010Z,45.101,7.329,9.7,4.2,ml,141,22.1,,,us,usp000cuz7,2014-11-07T01:22:18.413Z,"0 km SSE of Chiusa di San Michele, Italy",earthquake,,,,,reviewed,gen,grf
2004-05-09T18:11:48.720Z,35.063,-3.902,0,4,m,38,262,,,us,usp000cujv,2014-11-07T01:22:16.291Z,"Strait of Gibraltar",earthquake,,,,,reviewed,mdd,mdd
2004-04-24T02:22:30.640Z,35.177,-3.949,0,4,m,35,260.2,,,us,usp000ct8f,2014-11-07T01:22:04.824Z,"Strait of Gibraltar",earthquake,,,,,reviewed,mdd,mdd
2004-04-20T05:00:33.440Z,35.725,-2.264,0,4,m,31,246.5,,,us,usp000csyw,2014-11-07T01:22:03.535Z,"71 km N of Saidia, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-04-16T19:23:25.190Z,37.673,-1.384,0,4,ml,102,54.8,,,us,usp000cspb,2014-11-07T01:22:00.646Z,"10 km NW of Mazarrón, Spain",earthquake,,,,,reviewed,mdd,ldg
2004-04-16T08:32:56.780Z,35.095,-4.123,0,4.3,m,53,219.5,,,us,usp000csn4,2014-11-07T01:22:00.487Z,"21 km SW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-04-11T15:34:58.880Z,35.059,-3.983,0,4.1,m,44,262.5,,,us,usp000cs8r,2014-11-07T01:21:57.744Z,"13 km WSW of Bni Bouayach, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-04-09T07:23:55.070Z,34.832,-4.037,10,4,m,28,278.9,,0.52,us,usp000cs27,2014-11-07T01:21:56.187Z,"28 km ESE of Targuist, Morocco",earthquake,,,,,reviewed,us,mdd
2004-04-06T01:53:09.280Z,35.059,-4.108,0,4.5,m,90,218.3,,,us,usp000crtr,2014-11-07T01:21:55.204Z,"23 km NE of Targuist, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-04-01T00:25:35.820Z,35.093,-4.099,0,4.1,mb,73,218.2,,,us,usp000crdb,2014-11-07T01:21:50.972Z,"20 km SW of Tirhanimîne, Morocco",earthquake,,,,5,reviewed,mdd,us
2004-03-31T09:27:32.050Z,37.136,3.536,0,4.1,m,18,231.9,,,us,usp000crbs,2014-11-07T01:21:49.026Z,"41 km N of Boumerdas, Algeria",earthquake,,,,,reviewed,mdd,mdd
2004-03-25T22:38:39.140Z,35.052,-4.03,0,4.2,m,32,266.9,,,us,usp000cqw6,2014-11-07T01:21:47.032Z,"18 km WSW of Bni Bouayach, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-03-22T05:18:03.250Z,35.044,-3.988,11.5,4.1,m,31,265.4,,,us,usp000cqkn,2014-11-07T01:21:45.991Z,"15 km WSW of Bni Bouayach, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-03-22T02:28:47.540Z,34.914,-4.009,0,4,m,44,263.8,,,us,usp000cqkd,2014-11-07T01:21:45.948Z,"26 km SW of Bni Bouayach, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-03-20T09:37:26.460Z,35.007,-4.148,0,4.4,mb,125,225.5,,,us,usp000cqeq,2014-11-07T01:21:45.104Z,"17 km ENE of Targuist, Morocco",earthquake,,,,8,reviewed,mdd,us
2004-03-16T02:58:16.450Z,34.941,-4.052,0,4,m,36,264.6,,,us,usp000cq2c,2014-11-07T01:21:43.126Z,"24 km E of Targuist, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-03-15T22:18:29.190Z,34.908,-4.066,0,4.5,m,50,265.2,,,us,usp000cq1p,2014-11-07T01:21:43.079Z,"23 km E of Targuist, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-03-15T12:39:13.160Z,35.119,-4.2,11.4,4.4,m,39,265,,,us,usp000cq0n,2014-11-07T01:21:42.453Z,"22 km NNE of Targuist, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-03-14T22:40:05.950Z,36.337,-8.419,10.6,4.2,m,44,270.1,,,us,usp000cpyz,2014-11-07T01:21:42.290Z,"84 km S of Carvoeiro, Portugal",earthquake,,,,,reviewed,mdd,mdd
2004-03-12T17:31:07.550Z,35.116,-3.96,0,4.4,m,39,261.5,,,us,usp000cps7,2014-11-07T01:21:41.290Z,"10 km WSW of Imzouren, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-03-12T17:21:51.820Z,34.935,-4.041,0,4.7,mb,199,59.1,,,us,usp000cps6,2022-05-02T17:05:34.801Z,"25 km E of Targuist, Morocco",earthquake,,,,42,reviewed,mdd,us
2004-03-10T04:22:18.510Z,35.043,-4.103,0,4,mb,89,215.1,,,us,usp000cpj6,2014-11-07T01:21:40.464Z,"22 km ENE of Targuist, Morocco",earthquake,,,,3,reviewed,mdd,us
2004-03-09T02:27:16.020Z,39.505,-12.818,0,4.1,m,13,285.3,,,us,usp000cpfe,2014-11-07T01:21:40.050Z,"296 km W of Peniche, Portugal",earthquake,,,,,reviewed,mdd,mdd
2004-03-07T15:38:56.670Z,34.95,-4.005,0,4.1,m,45,263.3,,,us,usp000cpbz,2014-11-07T01:21:39.574Z,"22 km SW of Bni Bouayach, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-03-07T06:37:52.270Z,35.036,-4.022,0,5.1,mwc,274,45,,,us,usp000cpa6,2022-05-02T17:04:52.903Z,"18 km WSW of Bni Bouayach, Morocco",earthquake,,,,,reviewed,mdd,hrv
2004-03-06T09:11:00.780Z,35.133,-3.943,0,4,m,27,268.6,,,us,usp000cp7m,2014-11-07T01:21:38.935Z,"8 km W of Imzouren, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-03-05T15:52:49.810Z,35.139,-3.942,0,4,m,29,265.1,,,us,usp000cp5k,2014-11-07T01:21:38.655Z,"8 km W of Imzouren, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-03-04T22:24:29.010Z,35.175,-3.952,0,4,m,43,260.6,,,us,usp000cp3n,2014-11-07T01:21:38.386Z,"6 km S of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-03-04T14:16:30.350Z,35.236,-3.891,0,4.2,m,20,263.1,,,us,usp000cp2p,2014-11-07T01:21:38.206Z,"4 km ESE of Al Hoceïma, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-03-04T11:44:14.200Z,35.174,-3.993,0,4.3,m,41,260.8,,,us,usp000cp2a,2014-11-07T01:21:38.158Z,"7 km SSW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-03-03T01:45:22.280Z,35.136,-4.042,10,4.5,m,40,261.7,,1.01,us,usp000cnyn,2014-11-07T01:21:37.379Z,"13 km SW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,us,mdd
2004-03-02T20:36:26.810Z,35.148,-3.867,0,4.5,mb,90,138.3,,,us,usp000cnxz,2014-11-07T01:21:37.211Z,"1 km W of Imzouren, Morocco",earthquake,,,,3,reviewed,mdd,us
2004-03-02T14:56:18.350Z,35.083,-3.962,5.2,4.2,m,26,270.5,,,us,usp000cnxh,2014-11-07T01:21:36.992Z,"11 km WSW of Bni Bouayach, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-03-01T04:59:25.700Z,35.157,-3.954,0,4,m,31,264.7,,,us,usp000cnt2,2014-11-07T01:21:35.194Z,"8 km S of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-03-01T02:18:10.710Z,35.156,-3.956,0,4,m,28,267.3,,,us,usp000cnsv,2014-11-07T01:21:35.139Z,"8 km S of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-29T10:14:06.910Z,35.087,-3.953,6.7,4,m,33,261.9,,,us,usp000cnqs,2014-11-07T01:21:32.278Z,"10 km W of Bni Bouayach, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-28T16:29:25.250Z,35.023,-4.013,23.8,4.2,mb,89,225.2,,,us,usp000cnn2,2014-11-07T01:21:32.027Z,"18 km WSW of Bni Bouayach, Morocco",earthquake,,,,4,reviewed,mdd,us
2004-02-27T16:53:44.710Z,35.247,-3.86,13.3,4,m,15,265,,,us,usp000cnhh,2014-11-07T01:21:31.408Z,"7 km E of Al Hoceïma, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-27T16:50:42.660Z,35.194,-3.927,0,4.6,mblg,56,260.1,,,us,usp000cnhg,2014-11-07T01:21:31.402Z,"5 km SSE of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-27T00:59:01.020Z,35.098,-4.02,18.5,4.4,mb,85,219.9,,1.07,us,usp000cnem,2014-11-07T01:21:30.190Z,"16 km WSW of Imzouren, Morocco",earthquake,,25.8,,4,reviewed,us,us
2004-02-26T21:14:08.950Z,34.902,-3.95,22.5,4,m,29,278.1,,,us,usp000cndp,2014-11-07T01:21:29.591Z,"24 km SSW of Bni Bouayach, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-26T12:07:04.260Z,35.233,-4.182,10.8,5,mwc,272,45.6,,1.06,us,usp000cncf,2020-07-08T01:33:16.938Z,"20 km W of Tirhanimîne, Morocco",earthquake,,,,,reviewed,us,hrv
2004-02-26T09:29:58.870Z,35.086,-4.041,0,4.2,m,41,236.8,,,us,usp000cnc1,2014-11-07T01:21:29.378Z,"18 km W of Bni Bouayach, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-26T06:08:33.740Z,35.252,-4.103,0,4.2,m,37,246.4,,,us,usp000cnbf,2014-11-07T01:21:29.303Z,"Strait of Gibraltar",earthquake,,,,,reviewed,mdd,mdd
2004-02-25T16:33:28.810Z,35.17,-3.941,0,4.5,m,64,145.8,,,us,usp000cn89,2014-11-07T01:21:28.629Z,"7 km S of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-25T12:44:57.450Z,35.278,-4.113,10.1,5.3,mwc,283,45.1,,1.14,us,usp000cn7h,2022-05-02T17:03:54.926Z,"15 km WNW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,us,hrv
2004-02-25T10:05:19.420Z,35.171,-4.047,0,4.4,m,38,263.5,,,us,usp000cn72,2014-11-07T01:21:28.116Z,"11 km SW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-25T07:34:01.700Z,35.285,-3.94,0,4.1,m,29,258.8,,,us,usp000cn6r,2014-11-07T01:21:28.068Z,"3 km N of Al Hoceïma, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-25T07:24:53.800Z,35.222,-3.977,0,4.1,m,25,263.5,,,us,usp000cn6q,2014-11-07T01:21:28.064Z,"2 km SW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-25T05:21:14.310Z,35.122,-3.931,0,4.5,mb,205,44.9,,,us,usp000cn6f,2014-11-07T01:21:28.033Z,"7 km WSW of Imzouren, Morocco",earthquake,,,,36,reviewed,mdd,us
2004-02-25T04:11:31.590Z,35.108,-3.984,0,4,m,40,264.2,,,us,usp000cn61,2014-11-07T01:21:27.694Z,"12 km WSW of Imzouren, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-25T00:13:31.480Z,35.178,-3.97,0.9,4,m,29,264.4,,,us,usp000cn53,2014-11-07T01:21:27.631Z,"6 km SSW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-25T00:11:14.210Z,35.157,-4.065,5.6,4.1,m,37,261.5,,,us,usp000cn52,2014-11-07T01:21:27.614Z,"13 km SW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T23:58:47.090Z,35.177,-3.836,14.4,4,m,38,259.4,,,us,usp000cn4z,2014-11-07T01:21:27.607Z,"3 km NNE of Imzouren, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T20:37:02.250Z,35.115,-3.952,6,4.7,m,59,230.1,,,us,usp000cn44,2014-11-07T01:21:27.065Z,"9 km WSW of Imzouren, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T18:53:02.480Z,35.077,-3.905,9.5,4.8,mb,52,243.1,,,us,usp000cn3v,2014-11-07T01:21:27.032Z,"6 km WSW of Bni Bouayach, Morocco",earthquake,,,,1,reviewed,mdd,us
2004-02-24T16:42:12.290Z,35.055,-4.078,26,4.3,mb,93,225.1,,,us,usp000cn39,2014-11-07T01:21:26.981Z,"22 km WSW of Bni Bouayach, Morocco",earthquake,,,,11,reviewed,mdd,us
2004-02-24T15:42:16.510Z,35.201,-3.995,0,4,m,21,264.2,,,us,usp000cn2y,2014-11-07T01:21:26.961Z,"5 km SW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T14:10:58.500Z,35.127,-3.983,0,4.1,m,40,265.2,,,us,usp000cn2j,2014-11-07T01:21:26.926Z,"12 km W of Imzouren, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T11:04:44.400Z,35.176,-4.083,0,4.4,mb,114,146.5,,,us,usp000cn1s,2014-11-07T01:21:26.853Z,"13 km WSW of Tirhanimîne, Morocco",earthquake,,,,21,reviewed,mdd,us
2004-02-24T10:10:22.230Z,35.159,-3.9,0,4,m,39,260.1,,,us,usp000cn1k,2014-11-07T01:21:26.836Z,"4 km WNW of Imzouren, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T09:34:32.100Z,35.238,-3.948,7,4.1,m,39,259.5,,,us,usp000cn1c,2014-11-07T01:21:26.813Z,"0 km ENE of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T09:01:51.060Z,35.174,-3.976,0,4.6,m,47,260.3,,,us,usp000cn15,2014-11-07T01:21:26.793Z,"7 km SSW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T07:38:49.160Z,35.045,-3.9,26.1,4.4,m,27,273.6,,,us,usp000cn0m,2014-11-07T01:21:26.254Z,"8 km SW of Bni Bouayach, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T07:07:59.770Z,35.244,-4.002,0,4,m,21,261.8,,,us,usp000cn0f,2014-11-07T01:21:26.220Z,"4 km WNW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T06:20:19.420Z,35.291,-3.894,0,4.3,m,39,260.7,,,us,usp000cn02,2014-11-07T01:21:26.181Z,"5 km NE of Al Hoceïma, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T04:55:36.120Z,35.201,-3.952,0,4.2,m,40,260,,,us,usp000cmyz,2014-11-07T01:21:26.049Z,"3 km S of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T04:16:52.680Z,35.273,-4.009,11.8,4.1,m,10,259.9,,,us,usp000cmyf,2014-11-07T01:21:26.007Z,"6 km NW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T04:13:52.680Z,35.082,-3.928,0,4.1,mb,58,236,,,us,usp000cmyd,2014-11-07T01:21:25.998Z,"8 km WSW of Bni Bouayach, Morocco",earthquake,,,,1,reviewed,mdd,us
2004-02-24T03:43:23.900Z,35.144,-4.051,0,4.3,m,33,264,,,us,usp000cmy5,2014-11-07T01:21:25.974Z,"13 km SW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T03:37:45.280Z,35.344,-3.578,23,4,m,29,258.8,,,us,usp000cmy4,2014-11-07T01:21:25.970Z,"33 km NE of Imzouren, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T03:27:14.950Z,35.194,-3.979,2.3,4.4,m,54,260.3,,,us,usp000cmy1,2014-11-07T01:21:25.960Z,"5 km SSW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T03:17:40.790Z,34.683,-4.051,16.7,4.7,m,54,263.2,,,us,usp000cmxz,2014-11-07T01:21:25.950Z,"37 km SE of Targuist, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T03:06:22.040Z,35.322,-3.934,0,4.2,m,34,259,,,us,usp000cmxv,2014-11-07T01:21:25.938Z,"7 km N of Al Hoceïma, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T02:59:03.120Z,35.25,-3.984,0,4.2,mb,88,220.2,,,us,usp000cmxu,2014-11-07T01:21:25.930Z,"3 km WNW of Tirhanimîne, Morocco",earthquake,,,,2,reviewed,mdd,us
2004-02-24T02:48:02.170Z,35.084,-3.941,0.5,4.7,m,60,261.3,,,us,usp000cmxr,2014-11-07T01:21:25.918Z,"9 km WSW of Bni Bouayach, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T02:39:00.610Z,35.18,-3.921,10.6,4.4,m,18,264.2,,,us,usp000cmxn,2014-11-07T01:21:25.909Z,"6 km SSE of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T02:37:56.540Z,35.274,-4.098,2.8,4.3,m,4,297.6,,,us,usp000cmxm,2014-11-07T01:21:25.907Z,"13 km WNW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T02:32:18.300Z,35.173,-3.955,0,4.7,m,18,266.3,,,us,usp000cmxg,2014-11-07T01:21:25.895Z,"7 km S of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T02:31:19.280Z,35.277,-3.936,0,4.5,m,7,266,,,us,usp000cmxf,2014-11-07T01:21:25.893Z,"2 km N of Al Hoceïma, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-02-24T02:27:46.230Z,35.142,-3.997,0,6.4,mwb,786,19.8,,,us,usp000cmxe,2022-05-02T17:03:33.687Z,"11 km SSW of Tirhanimîne, Morocco",earthquake,,,,,reviewed,mdd,us
2004-02-23T17:31:21.100Z,47.272,6.271,17.4,4.4,mb,281,9,,,us,usp000cmwa,2014-11-07T01:21:25.239Z,"5 km SSE of Roulans, France",earthquake,,,,6,reviewed,ldg,us
2004-02-03T21:16:13.500Z,42.576,0.83,3,4,ml,90,32.4,,,us,usp000ckbv,2014-11-07T01:21:16.871Z,"14 km SSE of Vielha, Spain",earthquake,,,,,reviewed,ldg,str
2004-01-10T18:38:14.810Z,36.852,3.418,10,4.5,mb,190,38.5,,0.99,us,usp000chm5,2021-10-20T17:32:49.083Z,"10 km NNW of Boumerdas, Algeria",earthquake,,,,21,reviewed,us,us
2003-11-16T21:36:13.150Z,37.571,-2.712,0,4.5,mb,101,57.1,,,us,usp000cd0c,2014-11-07T01:20:29.902Z,"4 km SSW of Benamaurel, Spain",earthquake,,,,2,reviewed,mdd,us
2003-11-09T10:20:10.120Z,37.06,-5.342,8.2,4,ml,46,69.2,,,us,usp000cce8,2014-11-07T01:20:26.007Z,"12 km SE of Morón de la Frontera, Spain",earthquake,,,,,reviewed,mdd,ldg
